ema_diff_9,sma200,rsi,adx,dx,historyClose,tomorrow,expected
0.03794043891906999,246.8564000000002,64.65556744169712,43.83450910108291,0.7827294262885344,263.0,275.5,1
0.04255473794240949,246.9589000000002,71.97635634392695,46.50591002019096,0.8123412196859559,275.5,266.3,0
0.04115547318979737,247.01540000000023,61.826216246533846,48.95891866652922,0.8084803106892661,266.3,276.15,1
0.0438832603461599,247.12400000000022,67.16510527330921,50.904658792278596,0.7619928042702048,276.15,277.86,1
0.045943605728324,247.23980000000026,68.00177890651776,53.046220026077876,0.8088651606546851,277.86,280.0,1
0.04766715209467862,247.37420000000023,69.06417036043023,55.03481260032006,0.8088651606546852,280.0,290.5,1
0.05264561369658576,247.59265000000025,73.68140227383948,57.28180111661626,0.8649265182846697,290.5,280.26,0
0.051156534305554884,247.64895000000027,63.69675812039325,59.090113105244434,0.8259816895741079,280.26,297.5,1
0.056439039931392744,247.96250000000026,70.85704314716865,60.9482451435069,0.8510396164091906,297.5,304.89,1
0.06232351539929004,248.31260000000023,73.28905668008704,62.84486231694469,0.8750088557163598,304.89,309.57,1
0.06739438311603654,248.70020000000022,74.72741828426815,64.70859553611332,0.8893712738530548,309.57,325.0,1
0.07580193170110941,249.09520000000023,78.78389720052168,66.56216520816332,0.9065857094481323,325.0,310.0,0
0.07506467601520936,249.5766000000002,67.44972485035282,68.35143883205193,0.916119959426038,310.0,326.74,1
0.07949031694494182,250.0846500000002,72.24809767091665,70.01290719709134,0.9161199594260381,326.74,369.99,1
0.09633339414406883,250.7867000000002,80.32005089919842,71.80126031022543,0.9504985078096873,369.99,392.1,1
0.11326596916735311,251.6297500000002,83.0364303631604,73.59167238859509,0.9686702940740067,392.1,391.0,0
0.12260518507153348,252.4772500000002,82.426859991925,75.31678065923464,0.9774318817754883,391.0,383.1,0
0.12485140626729244,253.27485000000019,77.99833017450673,76.9186669105428,0.9774318817754883,383.1,378.0,0
0.12303143363070027,254.04695000000018,75.189809844943,77.09578439306219,0.7939831166581421,378.0,390.0,1
0.12317454920977837,254.83195000000018,77.26423421868762,77.26025062683019,0.7939831166581423,390.0,370.0,0
0.11578037670674286,255.52910000000017,67.18205867917264,77.4129692724719,0.7939831166581421,370.0,382.5,1
0.11213658568769647,256.2932000000002,69.83172356095501,77.0429450004062,0.7223262946355217,382.5,335.0,0
0.09407160282263975,256.7927500000002,52.489033233599436,74.21474206922008,0.3744810396380057,335.0,307.0,0
0.07013785787900889,257.2098500000002,45.34075340062936,70.30684007102731,0.19504114094521252,307.0,338.42,1
0.06089974653212933,257.8411000000002,53.06509921307217,66.75304445123759,0.20553701393971077,338.42,339.01,1
0.05328290929777331,258.4411000000002,53.19884654842292,63.45309137571855,0.20553701393971072,339.01,332.2,0
0.04450004259785736,258.9671000000002,51.37891948011949,60.38884923416516,0.20553701393971074,332.2,318.0,0
0.03228476639281155,259.42210000000017,47.71353702748869,56.75367017941561,0.094963424676714,318.0,332.0,1
0.02757255774532968,259.87210000000016,51.395151418673905,53.378146771433876,0.09496342467671398,332.0,334.01,1
0.024377998160111825,260.3763000000002,51.91860574403807,50.431805662400784,0.12129371244970527,334.01,338.0,1
0.023084842529155488,260.8913000000002,53.000668381999574,47.78222262341577,0.1333764311661059,338.0,327.0,0
0.017792356597047004,261.32930000000016,49.68117590720067,44.48277706201128,0.015899847637529337,327.0,322.0,0
0.01171778330840946,261.76930000000016,48.203329231576134,41.31220999030434,-0.000948380581141369,322.0,328.8,1
0.009539208359302932,262.2582000000002,50.36576128012125,38.49699683505712,0.01899225816843224,328.8,331.9,1
0.00894137569665691,262.7927000000002,51.36265294654274,35.882870333756124,0.018992258168432263,331.9,325.47,0
0.005948228447595872,263.29505000000023,49.157249069139006,33.455467153976635,0.018992258168432256,325.47,321.0,0
0.0019255893579313641,263.6524000000002,47.62627260828479,31.150572298359624,-0.011869391753384403,321.0,328.99,1
0.0019539694514150003,264.10455000000024,50.588593479461764,29.226044791087066,-0.04207187196543792,328.99,355.1,1
0.011761860692441903,264.6488000000002,58.79122331401939,29.07931951167792,0.27171890879359023,355.1,362.0,1
0.02112253312106536,265.2528500000002,60.65028741120007,29.42420636938284,0.3390773551954684,362.0,357.0,0
0.025768150416393593,265.8133500000002,58.5876801593315,29.74445845153741,0.3390773551954684,357.0,370.0,1
0.033236541765157335,266.4663500000002,62.18822915917141,30.599241897034315,0.41711426688494024,370.0,379.5,1
0.0412690798516831,267.1838000000002,64.60974750443582,31.59943471816273,0.44601941392832056,379.5,358.0,0
0.03933041926506547,267.7572500000002,55.88669108807791,31.330979381656128,0.2784106000707028,358.0,366.37,1
0.040086407611762874,268.3716000000002,58.24988827464237,30.971343587211383,0.2629607825942971,366.37,367.0,1
0.040241316603628,268.9900500000002,58.430400218877665,31.011091096707865,0.31527808720162115,367.0,365.51,0
0.039261367500809274,269.59010000000023,57.793954867608,30.975333924029457,0.3051049067921016,365.51,380.45,1
0.04280092762934878,270.27235000000024,62.235691526089944,31.900204865846455,0.4392352710946746,380.45,390.3,1
0.04783248509327441,271.06125000000026,64.86132356332381,32.998481064307256,0.4727607164429772,390.3,396.21,1
0.052552055397782696,271.87965000000025,66.37205940135263,34.110117174513285,0.48561386607191576,396.21,413.8,1
0.06042664742027239,272.7661000000003,70.44490984719297,35.459621064879215,0.5300317163963625,413.8,422.0,1
0.06746820023361318,273.69805000000025,72.13896716331905,37.10123702946542,0.5844224456908612,422.0,417.0,0
0.07002599800410875,274.56805000000026,69.52222861417955,38.6255947108669,0.5844224456908613,417.0,450.0,1
0.07986289228298486,275.6433000000003,75.7693974712926,40.7102604265495,0.6781091473042341,450.0,432.87,0
0.08100105224391047,276.63100000000026,67.97991247267603,42.64602144825478,0.678109147304234,432.87,444.0,1
0.08349816542475592,277.6519000000003,70.12869097799674,44.443513825552536,0.678109147304234,444.0,444.65,1
0.08416800857107905,278.6866500000003,70.25423532144461,46.19754624494039,0.6899996769698244,444.65,462.6,1
0.08790301718586944,279.8129000000003,73.55910829926722,48.07605989565411,0.7249673735493257,462.6,453.0,0
0.0868231643519595,280.9062500000003,69.13506400079281,49.89494904610988,0.7354050800203478,453.0,454.5,1
0.08508266879654043,282.0137500000003,69.44429288890072,51.583917542961665,0.7354050800203478,454.5,460.0,1
0.08387511115700721,283.1570500000003,70.60711429448261,53.26945191199364,0.7518139870940934,460.0,459.9,0
0.0816917817605567,284.2915500000003,70.55454070347868,54.86664385361496,0.756301390946921,459.9,438.1,0
0.07346216316428679,285.31705000000034,60.0562505516649,54.146208658335084,0.44780551119696693,438.1,439.8,1
0.06667965415801863,286.39105000000035,60.54922706653889,53.033115737964046,0.38562907773140465,439.8,434.84,0
0.05937725705319521,287.4202500000003,58.288852833297256,51.99952945476237,0.3856290777314047,434.84,445.79,1
0.05591034948884927,288.5142000000003,61.68910530423128,51.29338937950244,0.4211356840112344,445.79,453.06,1
0.05440305249217159,289.6295000000003,63.79910922726035,51.29946374937616,0.5137843055773439,453.06,459.38,1
0.054106976901154555,290.7764000000003,65.57416810463508,51.30510423568746,0.5137843055773439,459.38,418.54,0
0.042416976316674876,291.7191000000003,48.89107908823093,48.2050911529726,0.07904921077679436,418.54,421.24,1
0.033683356712605625,292.64030000000025,49.80037834366833,45.326507576165945,0.07904921077679439,421.24,423.6,1
0.027273426541192657,293.55830000000026,50.62723550311815,42.759222907077586,0.09384522208928933,423.6,427.0,1
0.02302685853155644,294.5433000000003,51.85753257348053,40.66230367246534,0.1340235362250623,427.0,425.12,0
0.01899188083902165,295.4689000000003,51.09930228196995,38.6369907516109,0.12307922780503172,425.12,430.57,1
0.01725526038900099,296.4267500000003,53.23403035616796,36.53522562758213,0.09212279015207997,430.57,434.99,1
0.01696811483140619,297.4167000000003,54.95161131885623,34.85590406374033,0.13024723733796914,434.99,436.95,1
0.017058235215534182,298.4298500000003,55.728097876004,33.48948736050196,0.15726070218403154,436.95,428.14,0
0.014371826852764315,299.32055000000025,51.436394306834984,31.878806953339176,0.10939961660223009,428.14,432.0,1
0.01326538024457922,300.2167500000003,53.139185555428995,30.383175146688018,0.10939961660223005,432.0,430.38,0
0.011785926471086415,301.11865000000023,52.31019568636546,28.994374183369086,0.10939961660223001,430.38,427.5,0
0.00968672607934838,302.04765000000026,50.793139916285945,27.480851522785084,0.0780505693519309,427.5,451.1,1
0.01472956079735037,303.0706500000002,60.8203470306236,27.559686846950715,0.2858454606110392,451.1,455.0,1
0.019264900327764102,304.12065000000024,62.19148525013903,28.198479633166418,0.3650278585397059,455.0,447.42,0
0.020186385339320732,305.1377500000002,57.94685555580895,28.79164436322386,0.3650278585397059,447.42,447.87,1
0.020685536043091864,306.19140000000027,58.12955802465907,28.619042524202225,0.2637521861692094,447.87,448.44,1
0.02090002420721885,307.21230000000025,58.37623822567849,28.61303273318034,0.2853490544989579,448.44,446.2,0
0.020131166513664044,308.2193000000002,56.95611843779223,28.510706903257198,0.2718047111425639,446.2,433.18,0
0.01566580585693564,309.1352000000002,49.42915646861511,26.569799829043905,0.013380078642710852,433.18,429.5,0
0.011066036060937336,310.03275000000025,47.51773446392708,24.767528974417278,0.01338007864271084,429.5,369.99,0
-0.00994144907949911,310.60435000000024,28.39520850097712,26.014715525243755,-0.42228140685987975,369.99,381.82,1
-0.022584316400107055,311.2166000000002,34.07484053056308,27.834530334776964,-0.514921228587087,381.82,372.5,0
-0.03502026473064916,311.76380000000023,31.926304608401868,29.109154243588247,-0.4567926505813487,372.5,384.5,1
-0.040105550871174574,312.4052000000002,37.39944962916327,29.89608876693228,-0.401262375704047,384.5,378.5,0
-0.04540773619713802,313.0166000000002,35.847522029547704,30.626813681466025,-0.40126237570404705,378.5,418.0,1
-0.03545331070649706,313.8216000000002,50.4306321336038,29.593584298890327,-0.16161602325406257,418.0,406.0,0
-0.03158199969417566,314.51665000000025,46.93966666043408,28.60181702329975,-0.15708842440622234,406.0,380.97,0
-0.03651629781125556,315.0813500000002,40.62300677011841,28.647610916819666,-0.29242931532578537,380.97,384.12,1
-0.038657170673493856,315.6875000000002,41.686539102979864,28.690133817945302,-0.29242931532578537,384.12,406.8,1
-0.032074508891771006,316.37150000000025,48.797680453112754,28.503733429248605,-0.2608052837619158,406.8,392.17,0
-0.03160442075602993,316.9968500000003,44.98666870453251,28.330647354030248,-0.26080528376191575,392.17,391.46,0
-0.031027516750075076,317.52415000000025,44.80379359357408,28.169924569898914,-0.26080528376191575,391.46,396.0,1
-0.02862866189550576,318.0541500000003,46.30683841846986,27.904684691805176,-0.24456566276586564,396.0,378.0,0
-0.03244972879571497,318.41135000000025,41.48358262822689,28.094702201713456,-0.305649298305211,378.0,376.86,0
-0.03524924905387001,318.8512000000003,41.190955851722116,28.934739951963213,-0.39855230705210004,376.86,378.67,1
-0.036220300827092,319.30010000000027,41.89181942976232,29.71477500576656,-0.3985523070521001,378.67,371.21,0
-0.039008069329849314,319.73950000000025,39.78718109091094,30.44687608113522,-0.3996419006092777,371.21,374.14,1
-0.03951315681914749,320.20305000000025,41.040087303037794,31.52510639620765,-0.4554210049214922,374.14,368.69,0
-0.04123740245119329,320.6458500000003,39.39792340621729,32.52632026020348,-0.4554210049214922,368.69,358.52,0
-0.045574864888717044,321.0608500000003,36.465669650400415,34.02745052838127,-0.5354214401469266,358.52,384.0,1
-0.03903658352097793,321.61630000000025,47.090561669827814,34.0720485050871,-0.34651822202262994,384.0,383.06,0
-0.0339770613421355,322.12195000000025,46.779757278986644,33.319864627913134,-0.2354147422465157,383.06,377.64,0
-0.03163330027939525,322.61085000000026,44.938037738149085,33.036511769727454,-0.29352924613313636,377.64,373.0,0
-0.031050286512685432,323.0858500000002,43.36405908919232,32.86023235395353,-0.30568599948892494,373.0,374.05,1
-0.029792203998711672,323.56610000000023,43.84339676384922,32.6965443250206,-0.30568599948892494,374.05,376.72,1
-0.027485153859439705,324.0297000000003,45.11545260790069,32.40882062270944,-0.2866841249266446,376.72,383.18,1
-0.02312951376908377,324.52595000000025,48.17429104407726,32.42447822710896,-0.32628027084302724,383.18,388.25,1
-0.0178443339994874,325.0269500000002,50.50571692994158,32.118604251208566,-0.28142242564503345,388.25,388.0,0
-0.013783206623447675,325.50100000000026,50.385352712062435,33.70132175496452,-0.542766493037919,388.0,388.89,1
-0.010293343842397933,325.98820000000023,50.83456479252699,35.17098800845219,-0.5427664930379189,388.89,402.73,1
-0.003013554819933024,326.52610000000027,57.30779266578334,35.85180438176684,-0.44702417234857267,402.73,399.0,0
0.0011249037472796585,327.0980500000003,55.19845852281917,36.25599730768928,-0.4151050534468097,399.0,411.48,1
0.008104127087578177,327.73020000000025,60.44447117250861,36.27939419852563,-0.365835537793982,411.48,418.0,1
0.015062951186069517,328.4209500000003,62.88932513368999,35.25027353345626,-0.2187170488755449,418.0,419.0,1
0.020177068618746047,329.0837500000003,63.264358957352364,34.29466148732042,-0.21871704887554494,419.0,416.0,0
0.022691299418841727,329.7189000000003,61.26411178503651,33.40483664726115,-0.21837113726490628,416.0,436.5,1
0.030219664865109786,330.4614000000003,68.57564169670444,31.41152607498562,-0.05498488635403691,436.5,441.34,1
0.036555193579165327,331.23025000000024,70.01470295561714,29.218844647444918,-0.007139860894157955,441.34,439.8,0
0.04013323176183245,332.0105500000002,68.93301944727546,27.18278332187141,-0.007139860894157935,439.8,417.0,0
0.03575560487518925,332.71595000000025,55.308991975327274,26.30013308404501,-0.14825679992301882,417.0,415.31,0
0.03149223086763741,333.4775000000002,54.44995418755795,25.889733557935553,-0.20554539718512627,415.31,421.91,1
0.02974633932506389,334.2382500000003,57.24292517820534,26.511153544093855,-0.34589613364151767,421.91,424.0,1
0.028610605956489975,335.02715000000023,58.118684868331584,26.74321436254723,-0.2976000500244111,424.0,429.98,1
0.029049430056478625,335.83075000000025,60.60500796245809,26.560124400305543,-0.24179954891163624,429.98,432.85,1
0.029747470824278838,336.66795000000025,61.777792981544735,27.854153444616657,-0.44676531020661114,432.85,440.0,1
0.03181756005393192,337.5529500000003,64.6048223343329,28.91772447873043,-0.42744147922209486,440.0,430.61,0
0.030233348258430975,338.38100000000026,58.486728664499566,30.110216464078878,-0.4561261227360866,430.61,428.86,0
0.028121912041278698,339.19030000000026,57.395819509542214,31.29552985829393,-0.46704603983089654,428.86,421.59,0
0.02408716008898547,340.0144500000003,52.97518336883924,32.79582439119421,-0.5229965331889783,421.59,404.0,0
0.015657667765156515,340.7226000000003,44.120703595179926,34.55066576446224,-0.5736360361694662,404.0,381.41,0
0.0022980185906743,341.3746500000003,35.8364925626051,36.486717685674634,-0.6165539266143578,381.41,409.63,1
0.0007174673101646956,342.28780000000035,48.77576048300303,36.7265557065801,-0.3984444997835116,409.63,412.59,1
0.00043415685664767656,343.18075000000033,49.91662630613853,36.94926244027803,-0.3984444997835116,412.59,411.59,0
-8.715850494587919e-05,344.0730500000003,49.51539732838485,37.15606155014039,-0.39844449978351165,411.59,404.61,0
-0.002611621207032637,344.9448000000003,46.69409801780514,37.398683955321985,-0.4055277522268272,404.61,413.04,1
-0.0018595267908175434,345.8677500000003,50.371939704173506,37.21682840289258,-0.34852706221310276,413.04,418.0,1
0.0002402006045204325,346.9027500000003,52.45068273103539,36.67334415301128,-0.29608048904554357,418.0,411.76,0
-0.0001155652141472479,347.86160000000024,49.633984988169516,36.451889378233695,-0.33572977306125096,411.76,403.83,0
-0.002809456044595133,348.7408500000003,46.23584562389075,36.39991946898347,-0.3572431064873058,403.83,417.29,1
-0.0006357877524843494,349.78480000000025,52.215861752435025,37.03828296679974,-0.4533700843841127,417.29,414.73,0
0.00019490324577553216,350.70775000000026,51.05278450782691,37.63104907191485,-0.4533700843841128,414.73,414.5,0
0.0007359238603389709,351.60525000000024,50.94299442005455,38.181474740950314,-0.4533700843841127,414.5,415.0,1
0.0012771310687196805,352.6051000000002,51.18874273236188,37.683104878622096,-0.31204296668355247,415.0,405.0,0
-0.001391913426934091,353.50490000000025,46.20357507693234,38.02814100023716,-0.4251361058123304,405.0,405.71,1
-0.003144316420865842,354.4137500000003,46.60120566847123,38.348531684594015,-0.4251361058123304,405.71,408.41,1
-0.0035683013535033853,355.3258000000003,48.17011104446334,38.64603732006823,-0.4251361058123304,408.41,406.72,0
-0.004353202858863163,356.2044000000003,47.23463327495667,38.965923255084796,-0.43124440410300124,406.72,417.03,1
-0.0016885264964448352,357.13455000000033,53.205133032072816,38.65764576969432,-0.346500384596181,417.03,417.42,1
0.00041659806806317777,358.0566500000003,53.41984353650503,37.91230315406932,-0.28222849150944374,417.42,418.0,1
0.0021370577523887125,358.9579000000003,53.75964426974016,37.13453459430483,-0.27023543317366444,418.0,414.91,0
0.002437636362777169,359.8074500000003,51.59997127497144,36.4284760765699,-0.2724971534601583,414.91,415.27,1
0.0027328375506328975,360.68430000000035,51.842700706879896,35.58391887571371,-0.24604675264583156,415.27,424.7,1
0.005750916096691224,361.6048000000003,57.811232763854015,33.857434545529756,-0.11413138253138377,424.7,421.52,0
0.006931585652727139,362.5297500000004,55.32124362550325,32.25427052464466,-0.11413138253138376,421.52,414.7,0
0.0056628858618901195,363.4097500000004,50.31591564233935,31.571726614398642,-0.22698655781200391,414.7,417.1,1
0.005357254790868231,364.29525000000035,51.96304470264547,30.937935840598765,-0.22698655781200391,417.1,415.89,0
0.004688722550659963,365.24220000000037,51.0442552048906,30.349415836356023,-0.22698655781200386,415.89,418.96,1
0.005044583270299809,366.1945000000004,53.300426329586145,29.802932975273478,-0.22698655781200391,418.96,421.93,1
0.006119835737244664,367.13915000000037,55.43994861601009,28.73857424381348,-0.14901910734833484,421.93,423.7,1
0.007347627633023447,368.1076500000004,56.71276354267013,27.679934568969625,-0.1391761879599945,423.7,420.5,0
0.007194633481631158,369.0476500000004,53.72492718515747,26.69691201375747,-0.13917618795999454,420.5,424.16,1
0.008058826347188934,369.9771500000004,56.54482451172495,25.48958864670273,-0.0979438487499113,424.16,422.92,0
0.00821020689106713,370.9194000000004,55.31496886241105,24.36042390791517,-0.09681282303676857,422.92,422.9,0
0.008194097523759217,371.86155000000036,55.294079128724775,23.378494622675287,-0.106134139145568,422.9,419.09,0
0.006935007981104096,372.81950000000035,51.318130866461466,22.76602682677899,-0.14803945480127148,419.09,417.01,0
0.005280526841473092,373.7719500000003,49.236644432623,22.718623363110197,-0.22102378335415915,417.01,420.0,1
0.00486384017711931,374.73195000000027,52.235792243737876,22.67460586113203,-0.22102378335415912,420.0,423.5,1
0.005523154609506529,375.67445000000026,55.54660075843982,22.633732466438023,-0.22102378335415912,423.5,427.5,1
0.007109934541876273,376.6219500000003,59.04088833427505,21.495185314426795,-0.06694072338280846,427.5,425.12,0
0.007472368107162589,377.58255000000025,56.2097135027042,20.4379629589878,-0.06694072338280843,425.12,427.18,1
0.008233907063130088,378.5534500000002,58.08330862576173,19.148121141800004,-0.023801775183586546,427.18,432.49,1
0.010223339539422947,379.49990000000025,62.533265366768184,19.03022554662556,0.17497582809357734,432.49,431.67,0
0.011294872225448368,380.44825000000026,61.4483814844571,18.920751065392146,0.17497582809357737,431.67,429.71,0
0.011348742786624526,381.3913000000003,58.82153087261457,18.072345112283045,0.07043067721864721,429.71,430.99,1
0.011589531709237474,382.3327500000003,60.02343273398093,17.284539584396022,0.07043067721864721,430.99,437.58,1
0.013489399247038309,383.32065000000034,65.59172298446074,17.688912926110785,0.22945766368402706,437.58,443.5,1
0.016365721384211007,384.32315000000034,69.6777295358707,19.051439594136816,0.36764286278475256,443.5,450.8,1
0.02027117935948423,385.38315000000034,73.80809972808807,21.197332336928266,0.4909393799321709,450.8,448.04,0
0.022049091176609737,386.43845000000033,69.92963854326672,23.189947026663184,0.49093937993217085,448.04,453.11,1
0.024414298091623113,387.4927500000003,72.76120569826038,25.04023209570275,0.4909393799321709,453.11,460.9,1
0.027888752930158234,388.5822500000003,76.43320743852277,27.407627506453128,0.58183767846208,460.9,470.19,1
0.03247165818925496,389.6987500000003,79.91122241970032,30.092714469533316,0.6499884498957575,470.19,465.87,0
0.034169430959792066,390.7961000000003,74.41170076569618,32.58600950667921,0.6499884498957575,465.87,444.5,0
0.029266563186922306,391.7861000000003,54.44922830928007,31.565141656295907,0.18293859601312898,444.5,449.53,1
0.026528310416963546,392.81670000000025,57.34954182340674,30.042219139135025,-0.10244226416043524,449.53,454.0,1
0.025302903433248976,393.8637000000002,59.799214019617594,29.512224956912274,0.22622300588016525,454.0,442.8,0
0.021006232346223105,394.83535000000023,51.775047048742586,28.631191844840433,0.17177761387906534,442.8,447.0,1
0.018637530536248767,395.80885000000023,54.25402855562719,27.813089669345153,0.1717776138790653,447.0,445.51,0
0.01619658163431992,396.7402000000002,53.20904702060735,25.90439468805287,0.01091359931253233,445.51,450.9,1
0.01562168019293741,397.66430000000014,56.474948633977064,24.132035062567184,0.010913599312532357,450.9,449.49,0
0.01457850826890374,398.5765500000002,55.38587988222729,22.486272553187614,0.010913599312532336,449.49,446.12,0
0.012664266106556047,399.4571500000002,52.76676014304296,21.034989962983975,0.02168316290336604,446.12,461.0,1
0.015137447180240142,400.4471500000002,61.43787544134957,20.503223936245693,0.1359026558864805,461.0,457.76,0
0.015845170625670372,401.3584500000002,58.902245682341544,20.009441197131572,0.13590265588648054,457.76,458.62,1
0.016362259885585644,402.3200500000001,59.381440696603526,19.624916936785294,0.14626101552283688,458.62,460.5,1
0.01700553531560631,403.2418000000001,60.466621763909835,19.42657705932695,0.16848158652368492,460.5,450.77,0
0.014601026233685657,404.1063500000002,52.6296568005479,18.609467068913506,0.07987037193538692,450.77,450.96,1
0.012650602444138162,404.9611500000002,52.75841713151161,17.798069707363258,0.07249904007210016,450.96,455.03,1
0.012125186253479464,405.7838000000002,55.545903985716826,16.89309566666092,0.051284331375304845,455.03,454.73,0
0.011474757174953491,406.6561500000002,55.28695003067605,16.341038449476148,0.09164294626074113,454.73,455.63,1
0.011068255582269513,407.4468000000002,55.950415408421904,15.811324375366855,0.08925041411946043,455.63,459.16,1
0.011563071792749822,408.21815000000026,58.54843139214654,15.848417675058462,0.16330630571049376,459.16,453.29,0
0.010161114361536525,408.9367500000002,52.95527097597594,15.441890964085315,0.10157043721434418,453.29,450.71,0
0.008265538620836699,409.5653000000002,50.66434663925745,14.818074156040856,0.06708455651462888,450.71,448.53,0
